label,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
1_lie_on,-0.1657479794600765,-0.4452806505932659,-0.4317159354686737,0.1941423049896145,-0.23824305458081296,-0.2873302102088928,-0.1941423049896145,-0.26175694541918704,-0.15694426000118256,0.3078910757069842,-0.03940562053921506,-0.17176654934883118,-0.36588139066458086,-0.1612649445566413,-0.2654297351837158,0.3635318059307546,0.2405536742101043,-0.13721071183681488,-0.35239204784206385,-0.4256420718631652,-0.6094349026679993,0.3211843753473097,0.23321096593165788,-0.1717441976070404,-0.3171312849495956,-0.43139235823454425,-0.5771061182022095,0.11418447143171521,0.2551494267480388,-0.03303176537156105,-0.11418447143171521,0.24485057325196122,0.03315252065658569,0.12220840486160525,0.5610709935348922,-0.277682900428772,-0.2762035900144835,0.5368179833698705,-0.1533009260892868,-0.11822328200418787,0.8660004999045798,0.13330969214439392,-0.1492960156852257,0.8770338234818775,0.27772217988967896
1_lie_on,0.001849784986047145,-0.399916187093888,-0.32578638195991516,0.18753784760788605,-0.25563445591105466,-0.032783158123493195,-0.1875377876987323,-0.2443655440889418,-0.059872791171073914,0.326658884467591,-0.10623834018094885,-0.209003284573555,-0.2928473562689517,-0.13695819659068892,-0.25047826766967773,0.5321137327356759,-0.015810385131985745,-0.7215367555618286,-0.3585929196965696,-0.015290014222432993,-0.7439284324645996,0.5067196802768246,-0.02372624152734776,-0.7525068521499634,-0.3146412280417952,-0.02432167860656084,-0.7688558101654053,0.10867811051321699,0.24032431221295855,0.013577563688158989,-0.10867817042237074,0.25967568778703787,-0.013082524761557579,0.20903265288516346,0.4107826292210463,-0.318688303232193,-0.16629160540955576,0.5303024693354959,-0.33713576197624207,0.0737425667717468,0.748821467127243,0.15785107016563416,-0.048191612239200134,0.9647380112796886,-0.06355823576450348
1_lie_on,0.05389542736054762,-0.45768222995341645,-0.07236578315496445,0.2677933719129973,-0.2767955887912711,0.24951472878456116,-0.26779340430928944,-0.2232044112087279,0.18963676691055298,0.4110864485337916,0.03842292581929405,0.33434876799583435,-0.39425686631313595,0.09273466173249521,0.22939051687717438,0.4816260055404129,0.44276882362259784,0.27406349778175354,-0.5480574535283277,0.37026812467259423,0.1312224119901657,0.4150245418111398,0.4351696901586211,0.22693218290805817,-0.5194096391279814,0.3598880934879234,0.08019252121448517,0.15385703775431464,0.2544307760888146,0.004502381198108196,-0.15385700535802246,0.24556922391118444,-0.004115170333534479,0.3975197884651698,0.16005985862905986,-0.5499284863471985,-0.4253039825085931,0.18805219884973687,-0.6021918058395386,0.3282493886009752,0.5796197031657321,-1.0690150260925293,-0.10576807883184133,0.7103852631858565,-1.0354503393173218
1_lie_on,-0.02242530135628443,-0.30375355265766146,-0.8429511785507202,0.21961240032913842,-0.2707569682537064,-0.4294523298740387,-0.21961240032913842,-0.2292430317462936,-0.488314151763916,0.3785121083338628,-0.13004186290267944,-0.3411753475666046,-0.3274489148676488,-0.1944872747196198,-0.4477326571941376,0.4397996746626338,-0.41456703598042316,-0.25544384121894836,-0.33468177659936854,-0.5150575593599782,-0.4061366021633148,0.41985158682826457,-0.42913814131058936,-0.24689961969852448,-0.3107859932731116,-0.5131144009799334,-0.36982476711273193,0.12692961268566,0.2581370446672187,0.0008863935363478959,-0.12692961268566,0.2418629553327813,-6.208988634170964e-05,0.30559888868390306,0.37488841883121554,-0.5089476704597473,-0.32856366095251066,0.3444937109616347,-0.5961409211158752,0.04106959260017207,0.7192378471490055,-0.0878634825348854,-0.07514366459411483,0.7040444046039865,-0.1267564594745636
1_lie_on,0.0021769783290734933,-0.3976105948439332,-0.3132951855659485,0.1744919791752548,-0.24902564364040286,-0.12153530865907669,-0.17449195205405124,-0.2509743563595964,-0.058920279145240784,0.2671612263340374,-0.13884890018095247,-0.24080897867679596,-0.30059876837190286,-0.15721179924234183,-0.18293333053588867,0.41768759465299987,0.02676374611081937,-0.6393639445304871,-0.49837981998029846,-0.0772438456564849,-0.598326563835144,0.3479079924017231,0.033627417584086536,-0.6714953780174255,-0.4722916630505055,-0.08635271884641575,-0.6333791017532349,0.12228062472065143,0.25019071630353146,-0.016214489936828613,-0.122280651841855,0.24980928369646782,0.01640409231185913,0.13805236399258813,0.5127899256662045,0.022308696061372757,-0.11070282700577558,0.4973359384153399,0.06084197014570236,0.042498505621683016,0.8773469604724718,0.3766774833202362,-0.00038250389460483267,0.8630126449899531,0.42370641231536865
1_lie_on,-0.062116394665967245,-0.3934395022000402,-0.1931210607290268,0.1491254862444202,-0.21549501476169802,-0.014304530806839466,-0.14912552507873222,-0.2845049852383004,-0.0002991630171891302,0.3151174714637699,-0.11181493555212882,-0.19018559157848358,-0.25489116218047436,-0.38456764828415907,-0.19750440120697021,0.41481229590627194,-0.32528738167573373,-0.3907616436481476,-0.1249506998409032,-0.584698954859926,-0.42642760276794434,0.3943609045039401,-0.3410166760749249,-0.37366124987602234,-0.09669601945195125,-0.5717765268641772,-0.39472073316574097,0.11233448039535159,0.2385211210502779,0.0038299954030662775,-0.11233444156103958,0.26147887894972055,-0.0037896796129643917,0.21681291539121775,0.4826508487782555,-0.09045346826314926,-0.1414503893217443,0.5408394052074621,-0.26775822043418884,0.35696253001503864,0.9326269734432305,0.11255623400211334,-0.08975127943524319,1.0151045279875748,-0.09497527778148651
1_lie_on,-0.052039279257704865,-0.31979755929576653,-0.32064899802207947,0.14694862849135412,-0.2717089564986068,-0.06353915482759476,-0.14694860135227497,-0.22829104350139248,-0.06940911710262299,0.2658835802980486,-0.22229971183182945,-0.12142292410135269,-0.26128651881983833,-0.09496760326704565,-0.2976718842983246,0.32202478210440394,-0.4357410246858686,-0.19159266352653503,-0.343491223791723,-0.3378278950327719,-0.6729554533958435,0.2948248028603717,-0.4477625511863381,-0.17698514461517334,-0.3142298143735832,-0.36151222368550057,-0.6577225923538208,0.09307277989984256,0.26555394904268764,-0.0037959569599479437,-0.0930728070389217,0.2344460509573117,0.004127421882003546,0.17263576690722543,0.48465641952934585,-0.29511019587516785,-0.22277920508225907,0.4213502837146468,-0.3939668536186218,0.13541983911193967,0.832580065575613,0.06267892569303513,-0.25306999977257416,0.8093714849803912,-0.06710603833198547
1_lie_on,-0.1400907195592823,-0.43381874461993947,-0.3120090663433075,0.18364866701962843,-0.2494467665474841,-0.1440219283103943,-0.18364864046782134,-0.2505532334525152,-0.05107520520687103,0.2683859979576346,-0.01141417048702916,-0.26385369896888733,-0.2665923968369359,-0.07540243246415097,-0.23593536019325256,0.03684160147755491,-0.12126313849794286,-0.38641685247421265,-0.0905928938867649,-0.32001440701052625,-0.47067558765411377,0.036117215076540844,-0.17720068015109014,-0.3444811701774597,-0.07453696303616718,-0.35185145750834607,-0.4165053367614746,0.11772584037797011,0.24297869323688265,-0.011192706413567066,-0.1177258669297772,0.25702130676311663,0.01134188286960125,0.341934291180923,0.2572038769886636,-0.48595717549324036,-0.3007119999830064,0.3371903461877707,-0.4809200167655945,0.28350034862522666,0.627826639003223,-0.19963274896144867,-0.05288083124149339,0.6536318092773067,-0.11359310895204544
1_lie_on,0.11928629678967127,-0.3937359778716779,-0.38886556029319763,0.13907142368410114,-0.2535865547329932,-0.07653395086526871,-0.13907142368410114,-0.2464134452670069,-0.1707240492105484,0.31243546097015373,-0.2922128387613614,-0.04494618624448776,-0.3357749283281613,-0.2081384408228127,-0.2990146279335022,0.11896238623926889,-0.44470654732109216,0.059693899005651474,-0.18723673264808172,-0.40459434737786,-0.41671791672706604,0.09756962325346444,-0.42073035707095036,0.09460680186748505,-0.15705346815747148,-0.39721590468242923,-0.37385156750679016,0.0874489081359691,0.24642329942868782,0.03382956236600876,-0.0874489081359691,0.25357670057131226,-0.033657148480415344,0.20608764572946497,0.42824927886197206,-0.1673348993062973,-0.15251525021549842,0.4481336021347847,-0.31992295384407043,0.0789427695825273,0.620042300871455,0.2685077488422394,-0.02222581613574779,0.6363571259502637,0.16370607912540436
1_lie_on,-0.08431270000242846,-0.36070141536499134,-0.5254522562026978,0.18375317010624237,-0.27977515350270815,-0.2094307243824005,-0.18375317010624237,-0.2202248464972918,-0.14933937788009644,0.3658950248448826,-0.2417954040303783,-0.25082069635391235,-0.2507649174279815,-0.03391586419376515,-0.08044784516096115,0.6251952456007522,-0.1495110257813714,-0.5523516535758972,-0.31963238909909897,0.18944803284950468,-0.301607608795166,0.5927270033056412,-0.12867043987952473,-0.6009282469749451,-0.2915887697132869,0.1806763937187803,-0.3554636538028717,0.11479285687731651,0.25569666944258146,-0.011890036053955555,-0.11479285687731651,0.24430333055741849,0.012404627166688442,0.14730992888375735,0.5342882721255072,-0.10653207451105118,-0.1721152269204579,0.5290205228672468,-0.21366742253303528,0.05541371428668158,0.9735063170346484,0.3145362436771393,-0.2109117998039129,0.9318427239270338,0.13513655960559845
1_lie_on,-0.10537713023804764,-0.34365069935652925,-0.2826654314994812,0.1621187019254657,-0.26899698482980616,-0.09885139763355255,-0.1621186703939444,-0.2310030151701928,-0.016520341858267784,0.31865681331851037,-0.15279368017502235,-0.18680809438228607,-0.28623695446368985,-0.11755632223398535,-0.12140048295259476,0.5819856288154706,-0.1750543666490339,-0.4659927487373352,-0.46767374246617266,-0.2523680172500119,-0.4638725817203522,0.5687430204977579,-0.19349154084958997,-0.5080533027648926,-0.45561558421476456,-0.2697666692648635,-0.48087653517723083,0.11054208802238565,0.25640260152708366,-0.019256001338362694,-0.11054211955390694,0.2435973984729153,0.019753603264689445,0.262955750302639,0.4881865263539184,-0.31553131341934204,-0.29918903134409736,0.41566402735220653,-0.1993977576494217,0.35622952185348766,0.8781488323120886,-0.1253497302532196,-0.212067564104213,0.7739640192549111,0.0791095718741417
1_lie_on,0.012765969382824685,-0.44098361575397854,-0.3784964084625244,0.2149771494980557,-0.23773137784527323,-0.15004794299602509,-0.2149771856911371,-0.26226862215472546,-0.134779155254364,0.23403888729438196,-0.049934526715741945,-0.36800625920295715,-0.3207721685338066,-0.08408298856407186,-0.27650219202041626,-0.07450257133746808,-0.1413517355849287,-0.717064380645752,-0.06087341505972386,0.0754565485770869,-0.5659657120704651,-0.09142804869706693,-0.16694299481099747,-0.6968636512756348,-0.024699515989922333,0.04140247828505588,-0.5479375720024109,0.13240002837537548,0.25138605024540656,0.006438356824219227,-0.13239999218229406,0.24861394975459217,-0.005995399318635464,0.2496663359825456,0.3347796872845372,-0.44140246510505676,-0.197886595494178,0.4336030140150458,-0.5359698534011841,0.2236904166873263,0.7223409938402976,-0.5623186826705933,0.029161869575335644,0.7575001112937233,-0.6596482396125793
1_lie_on,-0.08114951304045379,-0.4455582311619907,-0.1574057936668396,0.19993818723679913,-0.2730719656802374,0.012465505860745907,-0.19993823368113242,-0.22692803431976047,0.09214209765195847,0.4128081720847989,-0.28000796241650117,0.05960344895720482,-0.40994288183000904,-0.166173830364487,0.018211953341960907,0.23601428757736598,-0.4431035552579797,0.19357235729694366,-0.39557699931708085,-0.4055063101128989,-0.16435161232948303,0.18990249569553838,-0.44122116642899367,0.20540398359298706,-0.3623215562269946,-0.41043693342557624,-0.13267624378204346,0.14169374216484037,0.26530907403375237,-0.027486629784107208,-0.14169369572050705,0.2346909259662455,0.027358051389455795,0.2890613330861244,0.5064382063718631,-0.40066462755203247,-0.46169134377946697,0.2565496727718041,-0.1621176302433014,-0.1291511248445967,1.0869830838591406,-0.3681606352329254,-0.48241944973496803,0.7773712247259194,-0.03832504153251648
1_lie_on,0.07406953102868204,-0.386580132282532,-0.3011050224304199,0.16961762025164934,-0.25691826389292016,-0.05351080745458603,-0.16961757626304416,-0.24308173610707787,-0.08193539828062057,0.3027341777385974,-0.1836035113464201,-0.07425916939973831,-0.32619457655688744,-0.22494998495589613,-0.23626267910003662,0.5613021902806274,-0.10941373746544653,-0.2443004697561264,-0.47569416218422594,-0.4214526269115232,-0.5390009880065918,0.5485717119837256,-0.11047685407571979,-0.2714333236217499,-0.44337846124339775,-0.4364824775790062,-0.5483068823814392,0.10406483304564744,0.23087331457659116,0.006865310482680798,-0.10406487703425264,0.26912668542340684,-0.006622021552175283,0.25822298791720893,0.33481275810313965,-0.33679264783859253,-0.23681386573621876,0.4518319494518122,-0.3568849563598633,0.06866130797478194,0.703836158281556,-0.0777474045753479,-0.05407209116550427,0.7272058965845459,-0.01741063967347145
1_lie_on,0.038153095887651076,-0.3747164608256632,-0.7111576795578003,0.2960160560418499,-0.18870249707587952,-0.38563603162765503,-0.29601602342114414,-0.3112975029241194,-0.3913910388946533,0.3189144866466482,0.10790922936322793,-0.39505109190940857,-0.47693143610438726,0.07826470632752945,-0.4853432774543762,-0.08086211371212652,0.17651683672058002,-0.6554006338119507,-0.1392348441591449,0.013710547866057786,-0.7824848890304565,-0.12299736594325222,0.12309756044094816,-0.6491703987121582,-0.09993850670759978,-0.045985147923157,-0.7510600090026855,0.16376740901824166,0.24522282812645924,0.017616290599107742,-0.1637674416389474,0.25477717187353965,-0.017527518793940544,0.6177840878546053,0.24958095441399847,-0.3472321331501007,-0.40920269580121843,0.284956674483457,-0.6373227834701538,0.31021793697783967,0.5825119222155344,-0.711776614189148,-0.09764200902314796,0.5660661281727538,-1.1288257837295532
1_lie_on,0.022126305025295008,-0.3917158212205187,-0.31457027792930603,0.15757284586142709,-0.2353781041918854,-0.056320540606975555,-0.15757284586142709,-0.26462189580811457,-0.10682763159275055,0.23952699504203614,-0.13136889288224254,0.15315599739551544,-0.3229594815633652,-0.20705807656652325,-0.15358518064022064,0.4194386777872775,-0.06838462937347763,0.24591638147830963,-0.5383560478069439,-0.133193996044287,-0.3598538935184479,0.4144772494220097,-0.07828531324858977,0.20569662749767303,-0.5304825424353492,-0.13269183126179862,-0.38872209191322327,0.09352340341740394,0.2413884283017098,0.026055674999952316,-0.09352340341740394,0.2586115716982902,-0.025764163583517075,0.1299968687140821,0.4220304294724618,0.039431970566511154,-0.06532406667554,0.47741456883843275,0.030880993232131004,0.006394664102342342,0.6698781034674881,0.49576205015182495,0.004635197631636684,0.7160092331045519,0.37076765298843384
1_lie_on,-0.1862792455002143,-0.40171974900005974,-0.16999505460262299,0.16751834731774445,-0.26329749405573505,-0.11130011081695557,-0.16751834731774445,-0.23670250594426495,0.007530323229730129,0.2494237562173327,-0.09218193440531405,-0.1961001753807068,-0.30362446460191844,-0.13313577254950865,-0.0756186693906784,0.31494571129948845,0.15744335779351673,-0.4059339165687561,-0.5353058162447071,-0.25831717455449077,-0.3973560333251953,0.28357132921744127,0.1302298085757005,-0.42870640754699707,-0.5273538220980585,-0.28940481916048183,-0.4127717912197113,0.12934720568312283,0.24389400916635526,-0.014949376694858074,-0.12934720568312283,0.2561059908336447,0.015316249802708626,0.28692950644614273,0.4168382178847268,-0.38466116786003113,-0.2676251326095421,0.3643289815456353,-0.3227826952934265,0.20874488256888174,0.8333837027941642,-0.17346425354480743,-0.2514712083045731,0.7837170743533473,-0.17480316758155823
1_lie_on,-0.16153943081062255,-0.4231665056673747,-0.1688985526561737,0.13858692951507431,-0.2597334037398066,-0.08570282906293869,-0.13858695681851546,-0.24026659626019273,0.05961708724498749,0.32905573506051217,-0.2045144328720323,-0.2836804986000061,-0.2815394198892459,-0.12643287094045594,0.16320082545280457,0.5399276376898878,-0.3091545980906153,-0.6063313484191895,-0.5630242465478886,-0.09078527973194561,0.09957682341337204,0.5198345984837845,-0.31713075235724214,-0.6324381232261658,-0.5523230177292157,-0.10443017445260681,0.06009529531002045,0.09631672483209736,0.2424740794781326,-0.03498969227075577,-0.0963166975286562,0.2575259205218667,0.0356026217341423,0.2510259950602611,0.3409772502267546,-0.19364318251609802,-0.26895400789943125,0.3399021499275635,-0.17588046193122864,0.2623934005398433,0.6626308995227895,0.011468461714684963,-0.27793596633158024,0.7000858693224532,0.015047591179609299
1_lie_on,0.08880673465899043,-0.44470423740142323,-0.3898454010486603,0.15362231987377645,-0.27073384158241043,-0.12678173184394836,-0.15362231987377645,-0.2292661584175896,-0.2067943811416626,0.2864470542559733,-0.26673077126061334,-0.3361958861351013,-0.35503337769068144,-0.14895425787790098,-0.45318230986595154,0.3613233270924056,-0.5294242268014185,-0.6806179881095886,-0.5763982250063286,-0.24024526545210442,-0.8572413921356201,0.34931600308824795,-0.5320094226588545,-0.6759103536605835,-0.5686025395078086,-0.24978385448745621,-0.8686326742172241,0.12761633808873116,0.25364714225912777,0.020318640395998955,-0.12761633808873116,0.24635285774087223,-0.019949493929743767,0.1792386441641036,0.47767519948570875,-0.13685418665409088,-0.20172178726127804,0.5338704381753958,-0.2745670676231384,0.18723405271568216,0.8862868659891335,0.33257240056991577,-0.14828711388866564,0.9831299621552234,0.0875193178653717
1_lie_on,-0.008979644212581819,-0.44753126399543824,-0.22678890824317932,0.2307138378287366,-0.22981379908974967,0.09776850044727325,-0.2307138378287366,-0.27018620091025036,0.0963713750243187,0.35877537356752087,0.0258182769679786,-0.14596816897392273,-0.42282158848382934,-0.1536339288206698,-0.2397678643465042,0.6318976995044036,0.1779647379226436,-0.5863324999809265,-0.7282632741715114,-0.27847133485986936,-0.8259419798851013,0.6215230214512037,0.15081887002424413,-0.6420247554779053,-0.6910492693491641,-0.31321284673517286,-0.8545688986778259,0.1618332489078662,0.2505228273700928,0.022344199940562248,-0.1618332489078662,0.24947717262990718,-0.022221704944968224,0.4335672163351197,0.31130684664977276,-0.4671497642993927,-0.3902302503712532,0.1006602123020061,-0.3012295365333557,0.3561854554799006,0.1759581665282133,-1.2701759338378906,-0.6197250679421809,-0.29242928645345845,-1.192649006843567
